,genes,95ci_lower,95ci_upper,passed,trueLFC
0,ENSG00000000938,-2.6513786528678285,2.4796041926973658,False,0.009496059195013729
1,ENSG00000001629,0.629551010057499,1.514184865276797,True,0.9240119278667045
2,ENSG00000002834,-0.4807657980540525,1.5709091349200301,False,0.5554483150527272
3,ENSG00000002919,0.6475302102079739,2.297194526668118,True,1.5638152663006322
4,ENSG00000004059,0.8247866697501878,2.060136832120988,True,1.4278076727588829
5,ENSG00000004399,-0.41846132794520985,2.283323119044245,False,1.308826695136303
6,ENSG00000004866,1.9958116056131123,4.275146867779217,True,2.7975977620024457
7,ENSG00000004939,6.4188367710916925,9.264291264933052,True,7.906695760182883
8,ENSG00000005022,0.5218318412736007,1.5336055968583706,True,1.2739080022907334
9,ENSG00000005102,3.292926643806105,4.162750149471972,True,3.7558724429607793
10,ENSG00000005238,0.08663087997900476,2.3694114233693595,True,1.2510013725796432
11,ENSG00000005249,4.16215688738491,7.166241657470407,True,5.764878010896226
12,ENSG00000005302,0.45111497522700184,2.1114918024401614,True,0.9268463518795595
13,ENSG00000005381,3.0501963222252026,6.474548975835467,True,4.6127611305008775
14,ENSG00000005448,0.8708531693221628,2.5475397156155903,True,1.6687723509197703
15,ENSG00000005483,0.1918073826217217,1.9757107128514129,True,0.4789572027606166
16,ENSG00000005844,-2.0532425469991944,1.6308604188927576,False,0.3964359291241628
17,ENSG00000005961,7.099424577383807,10.084071291036329,True,8.367459609341157
18,ENSG00000006125,0.40555553526813437,1.2307053152938447,True,0.8170132939979755
19,ENSG00000006576,-0.8763326100119793,0.6368846315403722,False,0.2346113025179246
20,ENSG00000006638,4.304243642826564,7.023436773556671,True,5.640512072011704
21,ENSG00000007047,1.229243835974553,2.508687102875041,True,1.6833174321677546
22,ENSG00000007237,-0.7381608030034839,1.964127694213487,False,0.6975063893835802
23,ENSG00000007255,0.7477806265551648,3.4109856674770516,True,2.471297057414027
24,ENSG00000007264,3.056053534521114,5.15606876727194,True,3.9131215609783943
25,ENSG00000007312,5.2530066521354195,6.567973604249818,True,5.642209700384626
26,ENSG00000007968,3.424019274602812,5.970917107025632,True,4.398176769742087
27,ENSG00000008018,0.15785018367318937,1.0026536587069188,True,0.5456827371812967
28,ENSG00000008324,0.5415441041790987,1.8807740902271117,True,1.3442047052020678
29,ENSG00000008438,3.2473671110119504,7.817987783768897,True,4.491441372872635
30,ENSG00000008517,2.7307671396606725,4.366898405128149,True,3.5312458666504662
31,ENSG00000009307,0.38260320314577734,1.0711875313184358,True,0.6205238758926068
32,ENSG00000010319,3.54472017035223,5.769019488371978,True,4.758565449177358
33,ENSG00000010404,0.3785260047220742,2.5248693043963115,True,1.0980224652237043
34,ENSG00000010671,0.6436680871460618,4.501546070722606,True,2.5912954436111084
35,ENSG00000010803,2.676288208368643,4.0521507968922155,True,3.3560518374793444
36,ENSG00000010810,3.010920397012832,3.77258837952112,True,3.3701109417787034
37,ENSG00000011304,1.0629900542176605,1.923270881715264,True,1.431170980172463
38,ENSG00000011600,-3.1637811155047424,1.1489425175371437,False,-0.14942931019727013
39,ENSG00000012124,2.0489318000419385,4.185615502909037,True,2.779617179032421
40,ENSG00000013016,3.6276719131167434,5.4198547665922385,True,4.418239038926574
41,ENSG00000013306,1.2290761511933357,2.569710020049913,True,2.002490343305788
42,ENSG00000015133,0.6316302076741547,1.73911270979184,True,1.2015312779776135
43,ENSG00000015285,-1.2047285063018096,3.5070882913496018,False,1.0532559632762037
44,ENSG00000017483,4.045875519620047,5.860162030803581,True,4.6167534930485665
45,ENSG00000018408,0.4487610952377201,2.5199361163644944,True,1.9620413746903544
46,ENSG00000018699,0.4046999563913136,3.440396921448327,True,2.649106559165584
47,ENSG00000020181,1.5960474904786457,4.067080914525034,True,2.880313612252324
48,ENSG00000020577,2.138013083955995,3.8967562095237387,True,3.4300818028984295
49,ENSG00000020633,0.29966346637583907,3.1013458775825997,True,2.170507877522767
50,ENSG00000021762,1.6935308913598446,3.8265445540200416,True,2.6373595258873603
51,ENSG00000022267,4.490541964400731,6.744142480962608,True,5.872502051635795
52,ENSG00000022840,0.5065621460212535,1.5988136662273074,True,0.8871672866595892
53,ENSG00000023191,0.7111849283009173,1.7668089723724951,True,1.3993300280161467
54,ENSG00000023902,-1.0507753056273845,2.245868730152986,False,1.42081665995992
55,ENSG00000024422,2.5875453994613897,4.5829531351084345,True,3.4717269486269857
56,ENSG00000026025,0.9185917695029424,2.804519838226504,True,1.5955120478643128
57,ENSG00000027075,1.5321562534543847,2.594739613663961,True,1.9047250954988986
58,ENSG00000027869,0.9525514681436551,2.9856391770781685,True,2.5987314022727213
59,ENSG00000028277,-0.7381045755104214,2.2744496201759006,False,1.524839668464244
60,ENSG00000029534,6.714474100993042,8.420540229039256,True,7.700363803623783
61,ENSG00000031003,0.6413718621452587,2.2731189333179365,True,1.3489819677050612
62,ENSG00000031081,1.3222787916557,3.3523756723643863,True,2.164346967515895
63,ENSG00000033327,-0.40737697531100414,3.638063754195022,False,1.3982218709110281
64,ENSG00000034053,2.3688357786431125,4.885144981420581,True,3.7151444065829318
65,ENSG00000034152,0.19503600953134903,3.2624877478160528,True,1.384825862890552
66,ENSG00000034510,1.496947226042372,2.5196042527205034,True,1.8809910836704047
67,ENSG00000034713,0.4692723418647091,1.9719421041775607,True,0.9593034894735251
68,ENSG00000035403,2.2043322388895357,4.457823113790321,True,2.882208095008485
69,ENSG00000035720,2.558210693727375,4.4194542274327855,True,3.411185971420708
70,ENSG00000038274,-0.4280767289835581,0.6901589169348181,False,0.32745755469193316
71,ENSG00000038295,0.6606260181010732,2.769083089006472,True,2.1169590328099
72,ENSG00000038532,0.4498299603136413,1.525324749923871,True,1.150943917350789
