,genes,95ci_lower,95ci_upper,passed,trueLFC
0,ENSG00000000419,-0.9265818059645565,0.9943133039273864,False,0.3106390908833916
1,ENSG00000000938,5.197914146355039,9.798076513081245,True,7.013185882174827
2,ENSG00000001167,1.767925383297925,4.0929549147739035,True,2.3058237365571834
3,ENSG00000002549,-0.12376440124846866,2.2170650335969713,False,0.9919091425232986
4,ENSG00000002822,-0.599914458891325,0.9545533967882767,False,0.4842424601270494
5,ENSG00000002834,1.636459008195569,3.2317533811986605,True,2.19145315103194
6,ENSG00000002919,0.4099021841435926,4.048721771310246,True,2.229113741941412
7,ENSG00000003056,0.9721991369287437,2.967273702645559,True,2.0213727803562103
8,ENSG00000003400,-0.1138306349301006,2.0436080516028907,False,1.193863894026797
9,ENSG00000003402,2.4490334047305264,4.05325903638486,True,3.3901252536620525
10,ENSG00000003509,0.5196510893125854,1.944012407967565,True,1.0158944788563073
11,ENSG00000003756,1.0600415792488453,3.0700761282117623,True,1.8447621489605144
12,ENSG00000004059,-0.10899979182527808,1.7997776514847157,False,0.8625485597500155
13,ENSG00000004399,0.879640386548922,4.174626840159214,True,2.6168068163808855
14,ENSG00000004700,-0.4936171213042728,0.8751434033588534,False,0.45340789153438266
15,ENSG00000005001,2.548537952149375,5.117056882430846,True,3.475979357129967
16,ENSG00000005007,0.014129977663799309,1.996347879538531,True,1.1304205876505176
17,ENSG00000005020,1.6397612648593887,3.913154008019374,True,2.595920210715245
18,ENSG00000005238,0.24734075021354007,2.687322044196173,True,1.747643281330987
19,ENSG00000005302,0.023686544731679415,3.071666874972288,True,1.8615904840041617
20,ENSG00000005339,1.3336372427151328,3.3441532652610064,True,2.084736760740224
21,ENSG00000005379,1.0200341084685731,4.038391393789254,True,2.0003242242823696
22,ENSG00000005483,0.6142889444512551,2.4078036361036794,True,0.9591212458616507
23,ENSG00000005486,-0.4239962782010962,1.7824991743258316,False,0.9845638974699105
24,ENSG00000005810,-0.07106047150225958,2.1188727667857146,False,0.7848774512629699
25,ENSG00000005844,4.529672557705483,9.436870917917796,True,6.649934558448336
26,ENSG00000005893,3.528684110885713,6.524621291347022,True,4.819294768825239
27,ENSG00000006062,-1.138684533136832,0.9986411314527031,False,0.05251549132047373
28,ENSG00000006125,0.47351843591649256,1.7173191457779433,True,0.7749793982035884
29,ENSG00000006459,0.7855109479166744,3.5043682442988073,True,1.8731241508029512
30,ENSG00000006576,1.7489940989783013,3.3224603190807445,True,2.1106315097882944
31,ENSG00000006652,2.9254000143892824,6.594695679717802,True,4.7594051898389065
32,ENSG00000006712,0.7782376261394326,2.3741246754924825,True,1.5613365754543436
33,ENSG00000006831,-0.34106356499283175,1.333468095186947,False,0.9628411319322216
34,ENSG00000007168,0.06841958002000403,1.142871878194704,True,0.6158999486938255
35,ENSG00000007237,2.538513715666112,6.8541286460577115,True,5.085621472601474
36,ENSG00000007306,1.2658470005127924,7.4306519482343765,True,3.478318655168495
37,ENSG00000007341,-0.9439555762278475,2.458731752548311,False,0.7267805872144555
38,ENSG00000007392,-0.05643159244026297,1.338323463958445,False,0.5385136983124106
39,ENSG00000007516,2.182263451472803,7.096722281169984,True,3.358850760761314
40,ENSG00000007944,0.8787866526141324,3.444893429999646,True,2.280377062648485
41,ENSG00000008083,1.7013339241980239,3.799190600568785,True,2.4752409987660897
42,ENSG00000008128,1.6398131710941848,3.5661570615314355,True,2.529481429607236
43,ENSG00000008130,1.340514752927083,4.622677269092275,True,3.290922692492388
44,ENSG00000008513,0.2590793604085935,1.9962529923978094,True,1.2182137378291804
45,ENSG00000008516,8.343228015552972,14.096611204444402,True,9.341217991458091
46,ENSG00000009790,6.1447703704945305,10.170730011822226,True,7.5107881677273625
47,ENSG00000010244,2.0707499848589936,3.12532400142179,True,2.3551784554324904
48,ENSG00000010270,-0.8144087412628647,1.361836702226661,False,0.5873942821440865
49,ENSG00000010278,-0.6487083116319328,1.6348351375317103,False,0.6776421608520469
50,ENSG00000010327,3.4976452165360055,6.399152927033018,True,5.241188680160409
51,ENSG00000010404,0.8230368006849407,3.213760782699505,True,1.8563220411648018
52,ENSG00000010539,2.981384835068818,6.979812408949968,True,4.520489481239081
53,ENSG00000010610,2.993539263557021,6.990801442994028,True,4.552481272998281
54,ENSG00000010810,0.5982408603556237,5.6752124462071905,True,2.6257948795257513
55,ENSG00000010818,0.4853895455995043,3.0147388505479142,True,1.5074276205563946
56,ENSG00000011132,1.4360986671426605,4.69952737719169,True,2.649085961414804
57,ENSG00000011198,1.5893270327839337,5.2668404494544845,True,3.3197524866205677
58,ENSG00000011275,-0.36571711177218447,1.2435770354890598,False,0.5472355560921978
59,ENSG00000011304,0.09859334148542409,0.9886179768379284,True,0.5992333256258995
60,ENSG00000011422,2.1639260677332732,8.849507281113807,True,6.439362043454615
61,ENSG00000011600,1.854822600160059,8.963360551951446,True,5.982027352758454
62,ENSG00000012048,0.19883731910477254,3.3104359218065293,True,1.3871403776542173
63,ENSG00000012232,1.6909018972246574,4.521343760812598,True,3.1070604936223454
64,ENSG00000012660,1.5445458595413228,6.727088035292669,True,3.816877868639363
65,ENSG00000012779,2.259200074061873,4.298226628155189,True,3.1894569699466224
66,ENSG00000012822,1.0269494731848159,2.4551674119114537,True,1.5784484928733402
67,ENSG00000013288,1.3579733378577936,3.7474340666216746,True,2.204017126688081
68,ENSG00000013364,2.329869621212625,4.203992559178433,True,2.933705050225062
69,ENSG00000013374,-0.15106865042138562,2.1881456550891496,False,1.1396848959260897
70,ENSG00000013441,3.3544085302772553,5.519736974483823,True,3.8553712366755084
71,ENSG00000013563,0.15561342450624727,2.219017068071264,True,0.9856460417697366
72,ENSG00000013588,1.9985401933136293,5.410823630154039,True,3.157699494840413
73,ENSG00000013810,3.3241538154366594,7.500431832559529,True,5.114993066699038
74,ENSG00000014164,1.1643368864453398,3.709994591693146,True,3.1769392919453106
75,ENSG00000015153,0.10133327557180483,3.357743038731206,True,2.019404659414233
76,ENSG00000015285,4.53681611480477,10.474911860552208,True,6.974160619705757
77,ENSG00000015475,2.8774861853451092,4.80042115579735,True,3.5965995589430557
78,ENSG00000017260,0.2622041903448986,1.1779046651932743,True,0.5464085331475435
79,ENSG00000018280,2.7962592510165756,8.269179496218342,True,6.5579638972442105
80,ENSG00000019582,2.6957641332633324,5.453522479924066,True,4.41347368482438
81,ENSG00000020633,3.653891377803718,7.473396597050636,True,5.0724317030846615
82,ENSG00000020922,-0.9073494952051346,1.0535124280564325,False,0.11138603126075175
83,ENSG00000021355,2.59208904160574,6.025669041813034,True,4.393241550754559
84,ENSG00000021574,0.9947286686804175,3.889752824815771,True,1.8459889985050904
85,ENSG00000022277,1.730295835127177,3.566992394322158,True,2.2646755052427787
86,ENSG00000022567,2.612958741524306,4.433708133028146,True,3.122818700009436
87,ENSG00000023287,0.8026428285338363,2.2105695113109585,True,1.214413459038564
88,ENSG00000023318,1.9188667007345233,4.543456104157299,True,3.184862997250394
89,ENSG00000023445,3.4929956151477857,7.0384997258443995,True,4.152702382288361
90,ENSG00000023608,-1.2120171580524604,2.1501888373885256,False,1.1993223263072998
91,ENSG00000023892,1.9451107198784943,6.795490486441211,True,4.1423469423711445
92,ENSG00000023902,0.14737910461984782,6.9245887425582335,True,4.3202365474839795
93,ENSG00000023909,-0.12107820358053223,1.974034464683828,False,0.7417218716364715
94,ENSG00000024048,1.9998054140461634,4.99178609252504,True,2.9714202889788783
95,ENSG00000025293,0.8790251556408872,2.9034398571269957,True,1.5732640902258428
96,ENSG00000025708,4.971394710357261,8.878436269074765,True,6.620194606468087
97,ENSG00000025770,-0.36725136962286076,2.883715799417082,False,1.7621213067257067
98,ENSG00000026025,0.6070590407104985,4.159065215601478,True,2.861285602256368
99,ENSG00000026103,4.272794450425107,7.555856331816061,True,5.241935667029024
100,ENSG00000026297,2.6287377603004964,6.59828846012117,True,4.488530644844873
101,ENSG00000026508,2.410332791136468,6.147223355272896,True,4.84384062376952
102,ENSG00000026751,-0.28237552602032423,4.388256556199741,False,2.8696300478306993
103,ENSG00000026950,0.506979990666153,5.992117115171837,True,3.9908055529667665
104,ENSG00000027697,2.3053720945837686,5.891285071451165,True,4.5742173588950905
105,ENSG00000028137,3.6808244099994187,8.62716126286347,True,7.12971909783007
106,ENSG00000028277,2.1116022908744174,5.874764385753686,True,4.299805228015043
107,ENSG00000029363,-0.0013768992094691512,1.3998701990833897,False,0.4733399237370106
108,ENSG00000030582,3.514073889838526,6.161744941817847,True,5.139720537939532
109,ENSG00000031003,0.49635775590902664,2.153126655083594,True,0.9027389983812144
110,ENSG00000031081,1.2958503618313388,3.411623513869217,True,2.1270161624094746
111,ENSG00000032444,2.7000424713713347,5.744535418050574,True,3.951831287942446
112,ENSG00000033178,0.3086171999157461,1.871833082355419,True,1.0379253427889408
113,ENSG00000033327,2.43132871934284,5.9116046828935165,True,3.970573582817475
114,ENSG00000033627,1.1573779768382506,3.08349558348272,True,2.1618394922063207
115,ENSG00000033800,1.8017668696361326,3.491146422392836,True,2.363062356562967
116,ENSG00000033867,0.6942931788379445,3.7063195469281798,True,1.6964954673116903
117,ENSG00000034152,1.2008693198146183,3.1840426673294946,True,2.3892592092263047
118,ENSG00000034713,0.857140271674627,2.577911148352337,True,1.5116092486108554
